"","Player","Pos.x","Age.x","Tm.x","G.x","GS","MP.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Pos.y","Age.y","Tm.y","G.y","MP.y","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"174","Quinn Cook\cookqu01","PG",23,"NOP",9,0,12.3,2.4,4.6,0.537,0.7,1.3,0.5,1.8,3.2,0.552,0.61,0.2,0.3,0.667,0.1,0.3,0.4,1.6,0.3,0,0.6,0.8,5.8,"PG",23,"TOT",14,188,11.8,0.579,0.394,0.076,0.6,3.6,2,22.8,1.1,0,16,19.6,NA,0.1,0.1,0.2,0.047,NA,-1.7,-4.2,-5.9,-0.2
"175","Quinn Cook\cookqu01","PG",23,"NOP",9,0,12.3,2.4,4.6,0.537,0.7,1.3,0.5,1.8,3.2,0.552,0.61,0.2,0.3,0.667,0.1,0.3,0.4,1.6,0.3,0,0.6,0.8,5.8,"PG",23,"DAL",5,77,6.9,0.522,0.56,0.08,0,4.8,2.3,25.7,0.7,0,23.6,20.7,NA,-0.1,0,-0.1,-0.046,NA,-4.2,-4.5,-8.7,-0.1
"176","Quinn Cook\cookqu01","PG",23,"NOP",9,0,12.3,2.4,4.6,0.537,0.7,1.3,0.5,1.8,3.2,0.552,0.61,0.2,0.3,0.667,0.1,0.3,0.4,1.6,0.3,0,0.6,0.8,5.8,"PG",23,"NOP",9,111,15.3,0.614,0.293,0.073,0.9,2.9,1.9,20.7,1.3,0,10.6,18.9,NA,0.2,0.1,0.3,0.11,NA,0,-4,-4,-0.1
"177","DeMarcus Cousins\couside01","C",26,"TOT",72,72,34.2,9,19.9,0.452,1.8,5,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11,4.6,1.4,1.3,3.7,3.9,27,"C",26,"TOT",72,2465,25.8,0.562,0.253,0.468,7,29.2,18.2,25.8,2,3.4,13.5,36.5,NA,3.9,3.8,7.6,0.149,NA,3.9,2.6,6.6,5.3
"178","DeMarcus Cousins\couside01","C",26,"TOT",72,72,34.2,9,19.9,0.452,1.8,5,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11,4.6,1.4,1.3,3.7,3.9,27,"C",26,"SAC",55,1891,26.5,0.562,0.239,0.491,7.1,28.3,17.8,27.4,2,3.6,13.2,37.5,NA,3.4,2.6,6,0.153,NA,4.5,2.6,7.1,4.3
"179","DeMarcus Cousins\couside01","C",26,"TOT",72,72,34.2,9,19.9,0.452,1.8,5,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11,4.6,1.4,1.3,3.7,3.9,27,"C",26,"NOP",17,574,23.2,0.564,0.306,0.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,NA,0.5,1.1,1.6,0.136,NA,2,2.8,4.8,1
"180","DeMarcus Cousins\couside01","C",26,"SAC",55,55,34.4,9.2,20.3,0.452,1.7,4.9,0.356,7.5,15.5,0.482,0.494,7.7,10,0.77,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8,"C",26,"TOT",72,2465,25.8,0.562,0.253,0.468,7,29.2,18.2,25.8,2,3.4,13.5,36.5,NA,3.9,3.8,7.6,0.149,NA,3.9,2.6,6.6,5.3
"181","DeMarcus Cousins\couside01","C",26,"SAC",55,55,34.4,9.2,20.3,0.452,1.7,4.9,0.356,7.5,15.5,0.482,0.494,7.7,10,0.77,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8,"C",26,"SAC",55,1891,26.5,0.562,0.239,0.491,7.1,28.3,17.8,27.4,2,3.6,13.2,37.5,NA,3.4,2.6,6,0.153,NA,4.5,2.6,7.1,4.3
"182","DeMarcus Cousins\couside01","C",26,"SAC",55,55,34.4,9.2,20.3,0.452,1.7,4.9,0.356,7.5,15.5,0.482,0.494,7.7,10,0.77,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8,"C",26,"NOP",17,574,23.2,0.564,0.306,0.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,NA,0.5,1.1,1.6,0.136,NA,2,2.8,4.8,1
"183","DeMarcus Cousins\couside01","C",26,"NOP",17,17,33.8,8.4,18.5,0.452,2.1,5.6,0.375,6.2,12.8,0.486,0.51,5.5,7.1,0.777,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4,"C",26,"TOT",72,2465,25.8,0.562,0.253,0.468,7,29.2,18.2,25.8,2,3.4,13.5,36.5,NA,3.9,3.8,7.6,0.149,NA,3.9,2.6,6.6,5.3
"184","DeMarcus Cousins\couside01","C",26,"NOP",17,17,33.8,8.4,18.5,0.452,2.1,5.6,0.375,6.2,12.8,0.486,0.51,5.5,7.1,0.777,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4,"C",26,"SAC",55,1891,26.5,0.562,0.239,0.491,7.1,28.3,17.8,27.4,2,3.6,13.2,37.5,NA,3.4,2.6,6,0.153,NA,4.5,2.6,7.1,4.3
"185","DeMarcus Cousins\couside01","C",26,"NOP",17,17,33.8,8.4,18.5,0.452,2.1,5.6,0.375,6.2,12.8,0.486,0.51,5.5,7.1,0.777,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4,"C",26,"NOP",17,574,23.2,0.564,0.306,0.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,NA,0.5,1.1,1.6,0.136,NA,2,2.8,4.8,1
"186","Robert Covington\covinro01","SF",26,"PHI",67,67,31.6,4.4,10.9,0.399,2,6.1,0.333,2.3,4.8,0.484,0.492,2.1,2.6,0.822,1.4,5.1,6.5,1.5,1.9,1,2,3,12.9,"SF",26,"PHI",67,2119,13.2,0.534,0.563,0.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,NA,0,3.2,3.1,0.071,NA,-0.7,2,1.4,1.8
"187","Allen Crabbe\crabbal01","SG",24,"POR",79,7,28.5,3.8,8.2,0.468,1.7,3.8,0.444,2.1,4.4,0.49,0.572,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,"SG",24,"POR",79,2254,11.6,0.602,0.467,0.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,NA,3.1,1,4.2,0.089,NA,0.3,-1.3,-1,0.6
"188","Jamal Crawford\crawfja01","SG",36,"LAC",82,1,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3,6.7,0.443,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,"SG",36,"LAC",82,2157,12,0.525,0.37,0.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,NA,0.5,1.4,1.9,0.043,NA,-1,-2.1,-3,-0.6
"189","Jordan Crawford\crawfjo02","SG",28,"NOP",19,0,23.3,5.5,11.5,0.482,1.9,5,0.389,3.6,6.5,0.553,0.567,1.1,1.4,0.769,0.2,1.6,1.8,3,0.6,0.1,1.3,1.6,14.1,"SG",28,"NOP",19,442,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,NA,0.6,0.3,0.9,0.102,NA,2.6,-3,-0.4,0.2
"190","Jae Crowder\crowdja01","SF",26,"BOS",72,72,32.4,4.6,10,0.463,2.2,5.5,0.398,2.4,4.5,0.54,0.572,2.4,3,0.811,0.7,5.1,5.8,2.2,1,0.3,1.1,2.2,13.9,"SF",26,"BOS",72,2335,14.9,0.613,0.547,0.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17,NA,4.1,2.5,6.7,0.137,NA,1.4,0.2,1.6,2.1
"191","Dante Cunningham\cunnida01","PF",29,"NOP",66,35,25,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,"PF",29,"NOP",66,1649,10.2,0.586,0.504,0.075,3.6,14.2,8.9,3.2,1.2,1.4,7,10.7,NA,1.4,1.6,3,0.088,NA,-1.3,0.8,-0.5,0.6
"192","Seth Curry\curryse01","PG",26,"DAL",70,42,29,4.8,10,0.481,2,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,"PG",26,"DAL",70,2029,15.5,0.601,0.458,0.142,1.4,9.3,5.1,16,2,0.3,11,19.5,NA,2.9,1.7,4.6,0.11,NA,1.8,-0.4,1.4,1.7
"193","Stephen Curry\curryst01","PG",28,"GSW",79,79,33.4,8.5,18.3,0.468,4.1,10,0.411,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3,2.3,25.3,"PG",28,"GSW",79,2638,24.6,0.624,0.547,0.251,2.7,11.4,7.3,31.2,2.6,0.5,13,30.1,NA,8.7,3.9,12.6,0.229,NA,7.8,-0.4,7.3,6.2
"194","Troy Daniels\danietr01","SG",25,"MEM",67,3,17.7,2.8,7.4,0.374,2.1,5.3,0.389,0.7,2.1,0.336,0.513,0.6,0.8,0.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,"SG",25,"MEM",67,1183,10.4,0.531,0.717,0.109,2.1,7.8,4.8,6.6,0.9,0.3,8,21.7,NA,0.5,0.8,1.3,0.051,NA,0.4,-3.5,-3.1,-0.3
"195","Anthony Davis\davisan02","C",23,"NOP",75,75,36.1,10.3,20.3,0.505,0.5,1.8,0.299,9.7,18.6,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28,"C",23,"NOP",75,2708,27.5,0.58,0.088,0.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,NA,5.9,5.1,11,0.195,NA,1.4,2.3,3.7,3.9
"196","Deyonta Davis\davisde01","C",20,"MEM",36,0,6.6,0.7,1.3,0.511,0,0,NA,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,"C",20,"MEM",36,238,10.6,0.528,0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12,NA,0.1,0.4,0.5,0.097,NA,-5.4,1.8,-3.7,-0.1
"197","Ed Davis\davised01","PF",27,"POR",46,12,17.2,1.6,3.1,0.528,0,0,NA,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3,4.3,"PF",27,"POR",46,789,11.5,0.563,0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12,NA,1,0.7,1.7,0.104,NA,-2.2,0.1,-2.1,0
"198","Dewayne Dedmon\dedmode01","C",27,"SAS",76,37,17.5,2.1,3.4,0.622,0,0,NA,2.1,3.4,0.622,0.622,0.9,1.2,0.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,"C",27,"SAS",76,1330,16,0.645,0,0.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,NA,2.3,3,5.2,0.189,NA,-1.6,3.2,1.7,1.2
"199","Sam Dekker\dekkesa01","PF",22,"HOU",77,2,18.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.543,0.5,0.9,0.559,1.2,2.5,3.7,1,0.5,0.3,0.5,1.1,6.5,"PF",22,"HOU",77,1419,13.1,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,NA,1.9,1.2,3.1,0.104,NA,-0.4,-0.6,-1,0.3
"200","Malcolm Delaney\delanma01","PG",27,"ATL",73,2,17.1,2,5.3,0.374,0.4,1.5,0.236,1.6,3.8,0.428,0.407,1,1.3,0.806,0.1,1.5,1.7,2.6,0.5,0,1.3,1.5,5.4,"PG",27,"ATL",73,1248,7.5,0.456,0.284,0.24,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,NA,-1.2,1.3,0.1,0.005,NA,-4.6,-1.3,-5.9,-1.2
"201","Matthew Dellavedova\dellama01","PG",26,"MIL",76,54,26.1,2.7,7,0.39,1,2.8,0.367,1.7,4.2,0.404,0.463,1.1,1.3,0.854,0.3,1.6,1.9,4.7,0.7,0,1.8,2,7.6,"PG",26,"MIL",76,1986,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0,18.8,16.3,NA,0.3,0.9,1.2,0.029,NA,-1.9,-2.8,-4.7,-1.4
"202","Luol Deng\denglu01","SF",31,"LAL",56,49,26.5,2.9,7.6,0.387,0.9,2.9,0.309,2,4.6,0.436,0.447,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,"SF",31,"LAL",56,1486,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7,1.6,1.1,8.7,14.2,NA,0.1,0.8,0.9,0.029,NA,-2.3,-0.2,-2.5,-0.2
"203","DeMar DeRozan\derozde01","SG",27,"TOR",74,74,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.477,7.4,8.7,0.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,"SG",27,"TOR",74,2620,24,0.552,0.08,0.419,3,13.6,8.3,20.6,1.5,0.4,9,34.3,NA,6.7,2.4,9,0.166,NA,2.4,-1.5,0.9,1.9
"204","Cheick Diallo\diallch01","PF",20,"NOP",17,0,11.7,2.1,4.5,0.474,0,0,NA,2.1,4.5,0.474,0.474,0.9,1.2,0.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1,5.1,"PF",20,"NOP",17,199,16.8,0.51,0,0.276,12.1,26.7,19.4,3.2,1,2.9,7.6,20.5,NA,0.2,0.3,0.5,0.111,NA,-4.6,-1,-5.6,-0.2
"205","Boris Diaw\diawbo01","PF",34,"UTA",73,33,17.6,2,4.5,0.446,0.3,1.1,0.247,1.7,3.4,0.512,0.477,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,"PF",34,"UTA",73,1283,9,0.494,0.248,0.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,NA,-0.1,1.2,1.1,0.041,NA,-2.7,-0.2,-2.9,-0.3
"206","Gorgui Dieng\dienggo01","PF",27,"MIN",82,82,32.4,4,8.1,0.502,0.2,0.5,0.372,3.9,7.5,0.511,0.514,1.7,2,0.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10,"PF",27,"MIN",82,2653,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14,NA,3.2,2.5,5.7,0.103,NA,-0.5,2.2,1.8,2.5
"207","Spencer Dinwiddie\dinwisp01","PG",23,"BRK",59,18,22.6,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,0.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2,7.3,"PG",23,"BRK",59,1334,12.7,0.581,0.334,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,NA,1.9,0.9,2.8,0.101,NA,-0.7,-0.2,-0.9,0.4
"208","Toney Douglas\douglto01","PG",30,"MEM",24,0,16.4,1.8,4.9,0.368,0.3,1.8,0.167,1.5,3.1,0.48,0.397,1,1.2,0.828,0.5,2,2.5,2.3,0.8,0.2,0.9,2.1,4.9,"PG",30,"MEM",24,394,10.6,0.451,0.359,0.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,NA,0,0.5,0.5,0.059,NA,-2.2,1,-1.2,0.1
"209","Goran Dragić\dragigo01","PG",30,"MIA",73,73,33.7,7.3,15.4,0.475,1.6,4,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3,3.8,5.8,1.2,0.2,2.9,2.7,20.3,"PG",30,"MIA",73,2459,19.8,0.575,0.257,0.335,2.8,9.9,6.3,29,1.8,0.4,14.1,27.1,NA,5,2.6,7.5,0.147,NA,3.4,-0.7,2.7,2.9
"210","Andre Drummond\drumman01","C",23,"DET",81,81,29.7,6,11.2,0.53,0,0.1,0.286,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,"C",23,"DET",81,2409,20.9,0.518,0.008,0.39,15.1,36.2,25.2,6,2.6,3.1,12.5,22.4,NA,1.4,5.3,6.7,0.133,NA,-2.1,2.9,0.9,1.8
"211","Jared Dudley\dudleja01","PF",31,"PHO",64,7,21.3,2.5,5.4,0.454,1.2,3.2,0.379,1.3,2.2,0.559,0.565,0.7,1,0.662,0.5,3,3.5,1.9,0.7,0.3,1.1,2.4,6.8,"PF",31,"PHO",64,1362,10.6,0.579,0.587,0.188,2.4,15.9,9,12.5,1.5,0.9,16.3,13.8,NA,1.1,0.7,1.8,0.064,NA,-0.1,-0.1,-0.3,0.6
"212","Mike Dunleavy\dunlemi02","SF",36,"TOT",53,2,15.9,1.8,4.2,0.423,1,2.5,0.396,0.8,1.6,0.465,0.543,0.7,0.8,0.8,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,"SF",36,"TOT",53,841,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14,NA,0.8,0.7,1.5,0.086,NA,-1,-1.2,-2.2,0
"213","Mike Dunleavy\dunlemi02","SF",36,"TOT",53,2,15.9,1.8,4.2,0.423,1,2.5,0.396,0.8,1.6,0.465,0.543,0.7,0.8,0.8,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,"SF",36,"CLE",23,366,7.6,0.539,0.633,0.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,NA,0.1,0.2,0.3,0.041,NA,-2.1,-1.7,-3.7,-0.2
"214","Mike Dunleavy\dunlemi02","SF",36,"TOT",53,2,15.9,1.8,4.2,0.423,1,2.5,0.396,0.8,1.6,0.465,0.543,0.7,0.8,0.8,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,"SF",36,"ATL",30,475,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9,14.3,NA,0.7,0.5,1.2,0.12,NA,-0.2,-0.8,-1,0.1
"215","Mike Dunleavy\dunlemi02","SF",36,"CLE",23,2,15.9,1.6,3.9,0.4,0.9,2.5,0.351,0.7,1.4,0.485,0.511,0.6,0.8,0.737,0.2,1.8,2,0.9,0.3,0.1,0.6,1.4,4.6,"SF",36,"TOT",53,841,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14,NA,0.8,0.7,1.5,0.086,NA,-1,-1.2,-2.2,0
"216","Mike Dunleavy\dunlemi02","SF",36,"CLE",23,2,15.9,1.6,3.9,0.4,0.9,2.5,0.351,0.7,1.4,0.485,0.511,0.6,0.8,0.737,0.2,1.8,2,0.9,0.3,0.1,0.6,1.4,4.6,"SF",36,"CLE",23,366,7.6,0.539,0.633,0.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,NA,0.1,0.2,0.3,0.041,NA,-2.1,-1.7,-3.7,-0.2
"217","Mike Dunleavy\dunlemi02","SF",36,"CLE",23,2,15.9,1.6,3.9,0.4,0.9,2.5,0.351,0.7,1.4,0.485,0.511,0.6,0.8,0.737,0.2,1.8,2,0.9,0.3,0.1,0.6,1.4,4.6,"SF",36,"ATL",30,475,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9,14.3,NA,0.7,0.5,1.2,0.12,NA,-0.2,-0.8,-1,0.1
"218","Mike Dunleavy\dunlemi02","SF",36,"ATL",30,0,15.8,1.9,4.3,0.438,1.1,2.6,0.429,0.8,1.8,0.453,0.565,0.7,0.9,0.846,0.4,1.8,2.3,1,0.3,0.2,0.5,1.2,5.6,"SF",36,"TOT",53,841,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14,NA,0.8,0.7,1.5,0.086,NA,-1,-1.2,-2.2,0
"219","Mike Dunleavy\dunlemi02","SF",36,"ATL",30,0,15.8,1.9,4.3,0.438,1.1,2.6,0.429,0.8,1.8,0.453,0.565,0.7,0.9,0.846,0.4,1.8,2.3,1,0.3,0.2,0.5,1.2,5.6,"SF",36,"CLE",23,366,7.6,0.539,0.633,0.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,NA,0.1,0.2,0.3,0.041,NA,-2.1,-1.7,-3.7,-0.2
"220","Mike Dunleavy\dunlemi02","SF",36,"ATL",30,0,15.8,1.9,4.3,0.438,1.1,2.6,0.429,0.8,1.8,0.453,0.565,0.7,0.9,0.846,0.4,1.8,2.3,1,0.3,0.2,0.5,1.2,5.6,"SF",36,"ATL",30,475,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9,14.3,NA,0.7,0.5,1.2,0.12,NA,-0.2,-0.8,-1,0.1
"221","Kris Dunn\dunnkr01","PG",22,"MIN",78,7,17.1,1.5,4,0.377,0.3,0.9,0.288,1.2,3.1,0.404,0.411,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1,0.5,1.1,2.3,3.8,"PG",22,"MIN",78,1333,8.1,0.432,0.233,0.188,2.1,12.6,7.3,19.4,3,2.3,20.8,14.2,NA,-1.2,1.3,0.1,0.004,NA,-3.7,1.5,-2.2,-0.1
"222","Kevin Durant\duranke01","PF",28,"GSW",62,62,33.4,8.9,16.5,0.537,1.9,5,0.375,7,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,"PF",28,"GSW",62,2070,27.6,0.651,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,NA,8,4,12,0.278,NA,5.4,2.6,8,5.2
"223","Jarell Eddie\eddieja01","SF",25,"PHO",5,0,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.421,1.6,1.8,0.889,0.2,1.2,1.4,0,0.2,0,0.2,0.2,4.8,"SF",25,"PHO",5,62,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0,0.8,0,4.2,16.2,NA,0.1,0,0.1,0.054,NA,-1.5,-5.9,-7.3,-0.1
"224","Henry Ellenson\ellenhe01","PF",20,"DET",19,2,7.7,1.2,3.4,0.359,0.5,1.8,0.286,0.7,1.5,0.448,0.438,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2,"PF",20,"DET",19,146,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,NA,-0.4,0.2,-0.2,-0.071,NA,-5.8,-2.4,-8.2,-0.2
"225","Wayne Ellington\ellinwa01","SG",29,"MIA",62,13,24.2,3.7,9,0.416,2.4,6.4,0.378,1.3,2.6,0.509,0.55,0.6,0.7,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,"SG",29,"MIA",62,1500,12.6,0.565,0.71,0.077,1.3,8.5,4.9,7.1,1.2,0.2,5,17.9,NA,2.1,1.2,3.3,0.105,NA,1.8,-1.9,-0.2,0.7
"226","Monta Ellis\ellismo01","SG",31,"IND",74,33,27,3.3,7.5,0.443,0.6,1.8,0.319,2.8,5.7,0.483,0.482,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2,8.5,"SG",31,"IND",74,1998,9.9,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2,1.2,18,16.8,NA,-0.7,1.7,1.1,0.026,NA,-2.5,0.2,-2.3,-0.2
"227","Joel Embiid\embiijo01","C",22,"PHI",31,31,25.4,6.5,13.8,0.466,1.2,3.2,0.367,5.3,10.7,0.495,0.508,6.2,7.9,0.783,2,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,"C",22,"PHI",31,786,24.1,0.584,0.228,0.569,8.5,25.6,17,16,1.7,7.7,17.9,36,NA,0.5,1.5,1.9,0.117,NA,0,3.2,3.1,1
"228","James Ennis\ennisja01","SF",26,"MEM",64,28,23.5,2.3,5,0.455,0.8,2.1,0.372,1.5,2.9,0.516,0.534,1.3,1.7,0.782,1.1,3,4,1,0.7,0.3,0.9,2.6,6.7,"SF",26,"MEM",64,1501,10.6,0.581,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13,NA,1.4,1.7,3.1,0.101,NA,-1,1,0,0.8
"229","Tyler Ennis\ennisty01","PG",22,"TOT",53,2,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,0.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0,0.8,1.1,4.3,"PG",22,"TOT",53,588,10.9,0.521,0.337,0.12,1.6,6.8,4.2,21.7,2.1,0.3,17,19.1,NA,0.1,0.3,0.4,0.031,NA,-2.2,-2.8,-4.9,-0.4
"230","Tyler Ennis\ennisty01","PG",22,"TOT",53,2,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,0.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0,0.8,1.1,4.3,"PG",22,"HOU",31,196,4,0.444,0.25,0.047,2.2,8.4,5.3,24.5,1.5,0,26.9,19.3,NA,-0.4,0.1,-0.2,-0.061,NA,-6.8,-2.7,-9.5,-0.4
"231","Tyler Ennis\ennisty01","PG",22,"TOT",53,2,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,0.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0,0.8,1.1,4.3,"PG",22,"LAL",22,392,14.3,0.553,0.375,0.153,1.3,6.1,3.6,20.3,2.4,0.4,12,19,NA,0.5,0.1,0.6,0.077,NA,0.1,-2.8,-2.7,-0.1
"232","Tyler Ennis\ennisty01","PG",22,"HOU",31,0,6.3,0.8,2.1,0.391,0.2,0.5,0.375,0.6,1.5,0.396,0.438,0.1,0.1,0.667,0.1,0.5,0.6,1.1,0.2,0,0.8,0.9,1.9,"PG",22,"TOT",53,588,10.9,0.521,0.337,0.12,1.6,6.8,4.2,21.7,2.1,0.3,17,19.1,NA,0.1,0.3,0.4,0.031,NA,-2.2,-2.8,-4.9,-0.4
"233","Tyler Ennis\ennisty01","PG",22,"HOU",31,0,6.3,0.8,2.1,0.391,0.2,0.5,0.375,0.6,1.5,0.396,0.438,0.1,0.1,0.667,0.1,0.5,0.6,1.1,0.2,0,0.8,0.9,1.9,"PG",22,"HOU",31,196,4,0.444,0.25,0.047,2.2,8.4,5.3,24.5,1.5,0,26.9,19.3,NA,-0.4,0.1,-0.2,-0.061,NA,-6.8,-2.7,-9.5,-0.4
"234","Tyler Ennis\ennisty01","PG",22,"HOU",31,0,6.3,0.8,2.1,0.391,0.2,0.5,0.375,0.6,1.5,0.396,0.438,0.1,0.1,0.667,0.1,0.5,0.6,1.1,0.2,0,0.8,0.9,1.9,"PG",22,"LAL",22,392,14.3,0.553,0.375,0.153,1.3,6.1,3.6,20.3,2.4,0.4,12,19,NA,0.5,0.1,0.6,0.077,NA,0.1,-2.8,-2.7,-0.1
"235","Tyler Ennis\ennisty01","PG",22,"LAL",22,2,17.8,3,6.5,0.451,1,2.5,0.389,2,4.1,0.489,0.524,0.9,1,0.864,0.2,1,1.2,2.4,0.9,0.1,1,1.3,7.7,"PG",22,"TOT",53,588,10.9,0.521,0.337,0.12,1.6,6.8,4.2,21.7,2.1,0.3,17,19.1,NA,0.1,0.3,0.4,0.031,NA,-2.2,-2.8,-4.9,-0.4
